region_macro;region;city;fias;employer;position_type;salary_min;salary_max;salary_type;vacancy_source
Нижегородская область;Нижегородская обл;г Нижний Новгород;555e7d61-d9a7-4ba6-9770-6caa8198c483;Григорян;Продавец-кассир;27000;27000;net;hh
Краснодарский край;Краснодарский край;г Сочи;79da737a-603b-4c19-9b54-9114c96fb912;Mini YOKO (ИП Ильенко Оксана Николаевна);Продавец-кассир;23000;28000;net;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;БАТОН;Продавец-кассир;30000;40000;net;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;Богданова Е. Л.;Продавец-кассир;30000;35000;net;hh
Московская область;Московская обл;г Балашиха;27c5bc66-61bf-4a17-b0cd-ca0eb64192d6;oodji;Продавец-кассир;21000;28000;net;hh
Ульяновская область;Ульяновская обл;г Ульяновск;bebfd75d-a0da-4bf9-8307-2e2c85eac463;Пушков М.Г.;Продавец-кассир;25000;30000;net;hh
Московская область;Московская обл;г Балашиха;33cd640c-7518-4605-b40a-717d08b7989c;ДИКСИ, группа компаний;Продавец-кассир;27000;35000;gross;hh
Краснодарский край;Краснодарский край;г Темрюк;3d6724a2-9641-44e6-bc69-097d93c01cb9;ОЧАКОВО;Продавец-кассир;28285;28285;gross;hh
Краснодарский край;Краснодарский край;г Краснодар;7dfa745e-aa19-4688-b121-b655c11e482f;Торговая сеть ТАБРИС;Продавец-кассир;27600;29900;gross;hh
Алтайский край;Алтайский край;г Барнаул;d13945a8-7017-46ab-b1e6-ede1e89317ad;Потребительское общество Хлеб;Продавец-кассир;17000;30000;net;hh
Республика Башкортостан;Респ Башкортостан;г Уфа;7339e834-2cb4-4734-a4c7-1fca2c66e562;Нонаме;Продавец-кассир;23000;26000;net;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;ХЛЕБНИК (ИП Аксенов Ярослав Сергеевич);Продавец-кассир;28000;45000;net;hh
Челябинская область;Челябинская обл;г Челябинск;a376e68d-724a-4472-be7c-891bdb09ae32;Супстанция (ИП Ефимова Екатерина Александровна);Продавец-кассир;15000;20000;net;hh
Республика Башкортостан;Респ Башкортостан;г Уфа;7339e834-2cb4-4734-a4c7-1fca2c66e562;Престиж Сервис;Продавец-кассир;20000;23000;net;hh
Самарская область;Самарская обл;г Самара;bb035cc3-1dc2-4627-9d25-a1bf2d4b936b;Престиж Сервис;Продавец-кассир;19000;22000;net;hh
Самарская область;Самарская обл;г Тольятти;242e87c1-584d-4360-8c4c-aae2fe90048e;Престиж Сервис;Продавец-кассир;19000;22000;net;hh
Самарская область;Самарская обл;г Новокуйбышевск;cda74a83-ae08-4ba2-b01c-c6fc373222cb;Престиж Сервис;Продавец-кассир;19000;22000;net;hh
Самарская область;Самарская обл;г Нефтегорск;43406101-21a4-4a07-ac5a-0a686f9e8d1c;Престиж Сервис;Продавец-кассир;19000;22000;net;hh
Сахалинская область;Сахалинская обл;г Южно-Сахалинск;44388ad0-06aa-49b0-bbf9-1704629d1d68;Торговая сеть Модный Базар;Продавец-кассир;45000;55000;net;hh
Ханты-Мансийский АО - Югра;Ханты-Мансийский Автономный округ - Югра;г Сургут;f1eb1809-47d4-4f0b-9a74-fa416e9d3df2;Роллер;Продавец-кассир;24000;27000;net;hh
Новосибирская область;Новосибирская обл;г Новосибирск;8dea00e3-9aab-4d8e-887c-ef2aaa546456;Суши WOK;Продавец-кассир;27000;32000;net;hh
Нижегородская область;Нижегородская обл;г Нижний Новгород;555e7d61-d9a7-4ba6-9770-6caa8198c483;Шишкин Роман Анатольевич;Продавец-кассир;22000;27000;gross;hh
Томская область;Томская обл;г Томск;e3b0eae8-a4ce-4779-ae04-5c0797de66be;Индивидуальный предприниматель;Продавец-кассир;25000;35000;net;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;Помосков Вадим Юрьевич;Продавец-кассир;30000;50000;net;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;Райсан;Продавец-кассир;33000;45000;net;hh
Кировская область;Кировская обл;Сорда п;62b9b1d7-6b19-407d-bd98-6a0af8ad09ca;ФГУП « ПРОМСЕРВИС» ФСИН России;Продавец-кассир;17738;17740;net;hh
Нижегородская область;Нижегородская обл;г Нижний Новгород;555e7d61-d9a7-4ba6-9770-6caa8198c483;ТД НАРОДНЫЙ;Продавец-кассир;20000;25000;net;hh
Республика Крым;Респ Крым;г Ялта;c64ea472-28c6-4242-968f-0e1a08830f8e;Иванова Татьяна Борисовна;Продавец-кассир;30000;35000;net;hh
Москва;г Москва;г Москва;0c5b2444-70a0-4932-980c-b4dc0d3f02b5;МясБерри;Продавец-кассир;35000;50000;net;hh
Ярославская область;Ярославская обл;г Ярославль;6b1bab7d-ee45-4168-a2a6-4ce2880d90d3;Казнина Наталья Александровна;Продавец-кассир;22000;24000;net;hh
Ханты-Мансийский АО - Югра;Ханты-Мансийский Автономный округ - Югра;г Нефтеюганск;45906532-143b-48c2-9af3-f480dc19c7bf;Leran;Продавец-кассир;30000;50000;gross;hh
Тульская область;Тульская обл;г Новомосковск;0b6e326e-74ca-4e24-93d4-2c385c292bb5;33 Пингвина;Продавец-кассир;15000;30000;net;hh
Московская область;Московская обл;г Лобня;67c493d4-d141-407e-868b-dafc289503f3;JCat.ru;Продавец-кассир;55000;65000;net;hh
Самарская область;Самарская обл;г Самара;bb035cc3-1dc2-4627-9d25-a1bf2d4b936b;Ваш персонал;Продавец-кассир;20000;28000;net;hh
Ханты-Мансийский АО - Югра;Ханты-Мансийский Автономный округ - Югра;г Сургут;f1eb1809-47d4-4f0b-9a74-fa416e9d3df2;Баскин Роббинс (ИП Юлаева Ольга Викторовна);Продавец-кассир;29000;45000;gross;hh
Москва;г Москва;г Москва;0c5b2444-70a0-4932-980c-b4dc0d3f02b5;MODIS;Продавец-кассир;26000;30000;gross;hh
Москва;г Москва;г Москва;0c5b2444-70a0-4932-980c-b4dc0d3f02b5;Патефон;Продавец-кассир;39000;42000;net;hh
Смоленская область;Смоленская обл;г Гагарин;84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242;FIX PRICE;Продавец-кассир;20000;21000;net;hh
Смоленская область;Смоленская обл;г Смоленск;d414a2e8-9e1e-48c1-94a4-7308d5608177;ГЕНКОМ;Продавец-кассир;24000;25000;gross;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;Суши WOK;Продавец-кассир;26400;39000;net;hh
Воронежская область;Воронежская обл;г Воронеж;5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1;MODIS;Продавец-кассир;22000;28000;gross;hh
Тульская область;Тульская обл;г Тула;b2601b18-6da2-4789-9fbe-800dde06a2bb;ДЕЛОВОЙ ОБОРОТ;Продавец-кассир;18000;21000;gross;hh
Ленинградская область;Ленинградская обл;г Всеволожск;c70a5280-c482-4f6e-801a-cdd6851eab50;Куницына Надежда Николаевна;Продавец-кассир;25000;30000;net;hh
Кемеровская область;Кемеровская область - Кузбасс;г Кемерово;94bb19a3-c1fa-410b-8651-ac1bf7c050cd;#Многопива;Продавец-кассир;25000;35000;net;hh
Приморский край;Приморский край;г Владивосток;7b6de6a5-86d0-4735-b11a-499081111af8;Бристоль, сеть магазинов;Продавец-кассир;33800;57900;gross;hh
Алтайский край;Алтайский край;г Барнаул;d13945a8-7017-46ab-b1e6-ede1e89317ad;Группа компаний БТК;Продавец-кассир;19000;19000;net;hh
Томская область;Томская обл;г Томск;e3b0eae8-a4ce-4779-ae04-5c0797de66be;Томлад;Продавец-кассир;24000;32000;gross;hh
Москва;г Москва;г Москва;0c5b2444-70a0-4932-980c-b4dc0d3f02b5;Анахов Павел Алексеевич;Продавец-кассир;38000;48000;net;hh
Удмуртская Республика;Удмуртская Респ;Завьялово с;92afdc9d-3dc4-46bd-9bf8-62b36871c0dd;МАГАЗИН АВОКАДО;Продавец-кассир;22500;35000;net;hh
Брянская область;Брянская обл;г Брянск;414b71cf-921e-4bfc-b6e0-f7395d16aaef;ГРИНН, Корпорация;Продавец-кассир;20000;20000;gross;hh
Ростовская область;Ростовская обл;г Аксай;9bebf626-3ee7-4e1b-9e91-569c9d402152;Агро-плюс;Продавец-кассир;25000;30000;net;hh
Владимирская область;Владимирская обл;г Владимир;f66a00e6-179e-4de9-8ecb-78b0277c9f10;Сысоева Юлия;Продавец-кассир;28000;35000;gross;hh
Санкт-Петербург;г Санкт-Петербург;г Санкт-Петербург;c2deb16a-0330-4f05-821f-1d09c93331e6;Солодовъ г. Санкт-Петербург;Продавец-кассир;40000;45000;net;hh
Московская область;г Москва;г Зеленоград;ec44c0ee-bf24-41c8-9e1c-76136ab05cbf;Карамов Дмитрий Александрович;Продавец-кассир;33000;37000;gross;hh
Москва;г Москва;г Москва;0c5b2444-70a0-4932-980c-b4dc0d3f02b5;Ресурс Плюс;Продавец-кассир;42000;48000;net;hh
Ростовская область;Ростовская обл;г Волгодонск;1a453dcd-8885-4999-923b-1bbaa5a1cec4;Чудайкин Сергей Вячеславович;Продавец-кассир;25000;30000;gross;hh
